Episode,Total Reward
2441,-0.7098148465156555
2442,-0.5287147164344788
2443,-0.5181517601013184
2444,-0.2701631486415863
2445,-0.5523295402526855
2446,-0.43331995606422424
2447,-0.5362467765808105
2448,-0.6886141300201416
2449,-0.7330724596977234
2450,-0.9684513211250305
2451,-0.715101957321167
2452,-0.5939348936080933
2453,-0.605659544467926
2454,-0.6814046502113342
2455,-0.6036122441291809
2456,-0.7677483558654785
2457,-0.37564995884895325
2458,-0.5779300928115845
2459,-0.8573686480522156
2460,-0.7118381261825562
2461,-0.9984360933303833
2462,-0.6700937151908875
2463,-1.1146584749221802
2464,-0.8031710386276245
2465,-1.0346951484680176
2466,-0.9735378623008728
2467,-0.9714723229408264
2468,-1.188263177871704
2469,-1.2669804096221924
2470,-1.237883448600769
2471,-1.0190190076828003
2472,-1.1270960569381714
2473,-1.373531699180603
2474,-1.193844199180603
2475,-0.9894046187400818
2476,-1.2457963228225708
2477,-0.7183701992034912
2478,-1.1123570203781128
2479,-0.9377564191818237
2480,-0.8947852849960327
2481,-0.7781503200531006
2482,-0.8031764030456543
2483,-0.43115344643592834
2484,-0.6776232719421387
2485,-0.58780437707901
2486,-0.677702784538269
2487,-0.6131970286369324
2488,-0.7321646809577942
2489,-0.7610659003257751
2490,-0.7182928323745728
2491,-0.6479401588439941
2492,-0.742139995098114
2493,-0.5778721570968628
2494,-0.788100004196167
2495,-0.35940060019493103
2496,-0.6268370747566223
2497,-0.4722370207309723
2498,-0.5200986266136169
2499,-0.6288557648658752
2500,-0.9030319452285767
2501,-1.1773627996444702
2502,-0.6693915724754333
2503,-0.7450876832008362
2504,-1.3304708003997803
2505,-1.2641500234603882
2506,-1.1867799758911133
2507,-1.4541672468185425
2508,-1.309407114982605
2509,-1.0825883150100708
2510,-1.2023420333862305
2511,-0.9863494038581848
2512,-1.2724850177764893
2513,-0.9264967441558838
2514,-1.167192816734314
2515,-0.9966369867324829
2516,-0.7849263548851013
2517,-0.9374277591705322
2518,-1.0060670375823975
2519,-0.7956191897392273
2520,-0.9018831849098206
2521,-0.52885901927948
2522,-0.658250629901886
2523,-0.5821702480316162
2524,-0.7303286790847778
2525,-0.6801111102104187
2526,-0.6404269933700562
2527,-0.415284663438797
2528,-0.46924108266830444
2529,-0.7362427711486816
2530,-0.6403954029083252
2531,-1.1066285371780396
2532,-0.4331328272819519
2533,-0.624326765537262
2534,-0.7883763313293457
2535,-0.640058696269989
2536,-0.8800972700119019
2537,-0.7178658843040466
2538,-0.7604467868804932
2539,-1.2218029499053955
2540,-0.8594831228256226
2541,-1.090307354927063
2542,-0.9529021978378296
2543,-1.480637788772583
2544,-1.0094075202941895
2545,-1.1690309047698975
2546,-1.128644585609436
2547,-1.1550689935684204
2548,-1.3617967367172241
2549,-1.079593300819397
2550,-1.3728891611099243
2551,-1.4420911073684692
2552,-1.1597093343734741
2553,-1.2227205038070679
2554,-0.9245243072509766
2555,-1.1375689506530762
2556,-1.1132489442825317
2557,-1.1731669902801514
2558,-0.8741739988327026
2559,-1.1420881748199463
2560,-0.9851536154747009
2561,-0.5347020030021667
2562,-0.6717203855514526
2563,-0.613711953163147
2564,-0.587744414806366
2565,-0.5146536231040955
2566,-0.5521640777587891
2567,-0.7880999445915222
2568,-0.5392537713050842
2569,-0.5729936957359314
2570,-0.8886075019836426
2571,-0.6125139594078064
2572,-0.4053887724876404
2573,-0.6573736071586609
2574,-0.7089388966560364
2575,-0.7317330837249756
2576,-0.6216519474983215
2577,-0.9065771698951721
2578,-0.7919296622276306
2579,-0.8436673283576965
2580,-0.9966606497764587
2581,-0.8339645266532898
2582,-0.7333342432975769
2583,-1.3456169366836548
2584,-1.0022138357162476
2585,-1.2311278581619263
2586,-1.1682137250900269
2587,-1.1176018714904785
2588,-1.3603992462158203
2589,-1.342275857925415
2590,-1.2024484872817993
2591,-1.122819423675537
2592,-1.2953500747680664
2593,-1.3515111207962036
2594,-0.9377391934394836
2595,-1.1832112073898315
2596,-0.9258444309234619
2597,-1.1617857217788696
2598,-1.037297010421753
2599,-0.903414785861969
2600,-0.8322955369949341
2601,-0.7122554779052734
2602,-0.5907566547393799
2603,-0.7245258688926697
2604,-0.531390368938446
2605,-0.8211983442306519
2606,-0.6843634843826294
2607,-0.4703061282634735
2608,-0.6889334917068481
2609,-0.6040546298027039
2610,-0.8760584592819214
2611,-0.5712383985519409
2612,-0.6752801537513733
2613,-1.001300573348999
2614,-0.6806429028511047
2615,-0.6159366369247437
2616,-0.5566442012786865
2617,-0.8999296426773071
2618,-0.7862836718559265
2619,-0.8150314092636108
2620,-0.9225273728370667
2621,-0.8227794170379639
2622,-0.6669797301292419
2623,-1.0832972526550293
2624,-1.2557977437973022
2625,-1.1813198328018188
2626,-0.976353108882904
2627,-1.2803008556365967
2628,-1.2687351703643799
2629,-1.2354816198349
2630,-0.9665948748588562
2631,-1.0825064182281494
2632,-1.1000014543533325
2633,-0.8333859443664551
2634,-1.2636055946350098
2635,-0.8756749033927917
2636,-0.8402411341667175
2637,-1.0448582172393799
2638,-1.0216161012649536
2639,-0.6255528926849365
2640,-0.5986137986183167
2641,-0.7432448863983154
2642,-0.53249192237854
2643,-0.6575730443000793
2644,-0.5613460540771484
2645,-0.693257212638855
2646,-0.7093780040740967
2647,-0.6441039443016052
2648,-0.6290082335472107
2649,-0.5468151569366455
2650,-0.7220103740692139
2651,-0.5828935503959656
2652,-0.46440526843070984
2653,-0.5279760360717773
2654,-0.7923194766044617
2655,-0.7222740650177002
2656,-0.7377053499221802
2657,-0.8849331140518188
2658,-0.992713987827301
2659,-0.6551164984703064
2660,-1.0434099435806274
2661,-0.8708603382110596
2662,-0.8553610444068909
2663,-0.9172264933586121
2664,-0.9748097658157349
2665,-1.0763144493103027
2666,-1.173616886138916
2667,-1.0846076011657715
2668,-1.09079110622406
2669,-1.4756290912628174
2670,-1.1495964527130127
2671,-1.28339421749115
2672,-1.2663462162017822
2673,-0.9926669001579285
2674,-1.2685341835021973
2675,-0.8203516602516174
2676,-1.0935122966766357
2677,-0.8335769772529602
2678,-0.9069230556488037
2679,-0.9205922484397888
2680,-1.0449373722076416
2681,-0.5479586720466614
2682,-0.6214500665664673
2683,-0.600925624370575
2684,-0.557104766368866
2685,-0.49167129397392273
2686,-0.5107783675193787
2687,-0.7333966493606567
2688,-0.7338635921478271
2689,-0.7065722346305847
2690,-0.6956385970115662
2691,-0.719301700592041
2692,-0.6586592197418213
2693,-0.5342934727668762
2694,-0.6938399076461792
2695,-0.7981168627738953
2696,-0.6313612461090088
2697,-0.7983859777450562
2698,-0.8817334175109863
2699,-0.8236532211303711
2700,-1.3554860353469849
2701,-0.7503209114074707
2702,-1.3000401258468628
2703,-1.1787055730819702
2704,-0.7732800841331482
2705,-0.9102247953414917
2706,-1.228097677230835
2707,-1.1253879070281982
2708,-1.204545021057129
2709,-1.0675674676895142
2710,-1.3960545063018799
2711,-1.162400245666504
2712,-0.9778813719749451
2713,-1.024359941482544
2714,-0.6703413724899292
2715,-1.2143014669418335
2716,-0.6295630931854248
2717,-1.2236037254333496
2718,-0.8295747637748718
2719,-0.8974437713623047
2720,-1.1010719537734985
2721,-0.6661179065704346
2722,-0.600797712802887
2723,-0.7148425579071045
2724,-0.6652906537055969
2725,-0.6933746933937073
2726,-0.5913016200065613
2727,-0.6109010577201843
2728,-0.5242418050765991
2729,-0.7007116675376892
2730,-0.7983474731445312
2731,-0.864709734916687
2732,-0.532091498374939
2733,-0.8563467264175415
2734,-0.6733554601669312
2735,-1.0830241441726685
2736,-0.8375158309936523
2737,-0.6722646355628967
2738,-0.9947710037231445
2739,-0.8945169448852539
2740,-1.0746201276779175
2741,-0.741015613079071
2742,-1.18534255027771
2743,-1.0209875106811523
2744,-1.118515968322754
2745,-0.9475897550582886
2746,-1.067251205444336
2747,-0.9741172790527344
2748,-1.376583218574524
2749,-1.557837963104248
2750,-1.4332164525985718
2751,-1.2798889875411987
2752,-1.1662540435791016
2753,-0.757476806640625
2754,-0.8326994180679321
2755,-0.7196616530418396
2756,-1.1216882467269897
2757,-1.1843234300613403
2758,-0.8084179162979126
2759,-0.878730058670044
2760,-0.8613691329956055
2761,-0.5109480023384094
2762,-0.5201331377029419
2763,-0.4147511422634125
2764,-0.5568310022354126
2765,-0.4506760835647583
2766,-0.6329320073127747
2767,-0.6032919883728027
2768,-0.5401924848556519
2769,-0.6011183261871338
2770,-0.6284756660461426
2771,-0.832089900970459
2772,-0.8022370338439941
2773,-0.8546193838119507
2774,-0.7466326355934143
2775,-0.8883461356163025
2776,-0.7203050851821899
2777,-1.0656187534332275
2778,-0.6464033126831055
2779,-0.9042769074440002
2780,-0.8313910961151123
2781,-1.011460781097412
2782,-1.0142651796340942
2783,-0.9497032165527344
2784,-1.112309455871582
2785,-1.0550347566604614
2786,-0.8088852167129517
2787,-1.0168002843856812
2788,-1.24286949634552
2789,-1.3057353496551514
2790,-1.0081946849822998
2791,-1.200778841972351
2792,-1.3750735521316528
2793,-1.4075301885604858
2794,-1.2208201885223389
2795,-1.2716786861419678
2796,-1.1886018514633179
2797,-1.1801341772079468
2798,-1.0044058561325073
2799,-0.9400889873504639
2800,-1.057681679725647
2801,-0.6373425722122192
2802,-0.6359298229217529
2803,-0.5010939836502075
2804,-0.5995234251022339
2805,-0.6514534950256348
2806,-0.5410700440406799
2807,-0.7001515030860901
2808,-0.4138087332248688
2809,-0.6143839955329895
2810,-0.532135009765625
2811,-0.7658203840255737
2812,-0.6715908646583557
2813,-0.5397206544876099
2814,-0.7983766198158264
2815,-0.4783724546432495
2816,-0.5669968128204346
2817,-0.5803199410438538
2818,-1.0384509563446045
2819,-0.8986212611198425
2820,-0.6593690514564514
2821,-0.9440856575965881
2822,-0.5838326811790466
2823,-1.1285521984100342
2824,-0.7947266101837158
2825,-0.7371549606323242
2826,-1.1123725175857544
2827,-0.9988827109336853
2828,-1.038375735282898
2829,-1.2580093145370483
2830,-1.2449873685836792
2831,-1.26743483543396
2832,-1.4080595970153809
2833,-1.0195752382278442
2834,-0.8886978030204773
2835,-1.0057485103607178
2836,-1.1019856929779053
2837,-0.9333205223083496
2838,-1.234848976135254
2839,-1.155664086341858
2840,-0.9401369094848633
2841,-0.6482409834861755
2842,-0.45765063166618347
2843,-0.7338913083076477
2844,-0.5772519111633301
2845,-0.6855562329292297
2846,-0.4949183762073517
2847,-0.7320802807807922
2848,-0.6344214081764221
2849,-0.3944529891014099
2850,-0.6666724681854248
2851,-0.8704389333724976
2852,-0.9243000745773315
2853,-0.5841016173362732
2854,-0.5903323888778687
2855,-0.7501559257507324
2856,-0.5992258787155151
2857,-1.0281301736831665
2858,-0.5790097713470459
2859,-1.0207278728485107
2860,-0.8828944563865662
2861,-0.7549925446510315
2862,-1.1220316886901855
2863,-0.8429743647575378
2864,-0.9764641523361206
2865,-0.9228379726409912
2866,-1.111204743385315
2867,-1.3178482055664062
2868,-1.0622256994247437
2869,-1.4054608345031738
2870,-1.3896169662475586
2871,-1.1265039443969727
2872,-1.3043423891067505
2873,-1.3292405605316162
2874,-0.945864737033844
2875,-1.236815094947815
2876,-0.901091992855072
2877,-0.8600665926933289
2878,-0.8266188502311707
2879,-0.9054844379425049
2880,-0.9993773102760315
2881,-0.5198364853858948
2882,-0.5367380380630493
2883,-0.619992733001709
2884,-0.722551703453064
2885,-0.7683068513870239
2886,-0.6700210571289062
2887,-0.5661194324493408
2888,-0.6708685159683228
2889,-0.5221691131591797
2890,-0.6085301041603088
2891,-0.589614987373352
2892,-0.8755256533622742
2893,-0.6390168070793152
2894,-0.5256361365318298
2895,-0.8369591236114502
2896,-0.6227985620498657
2897,-0.9905719757080078
2898,-1.0298367738723755
2899,-0.6196459531784058
2900,-0.6769342422485352
2901,-1.0210891962051392
2902,-0.9718284606933594
2903,-1.0874361991882324
2904,-1.05302894115448
2905,-1.0866459608078003
2906,-1.0008423328399658
2907,-0.9183003902435303
2908,-1.4039479494094849
2909,-0.7620044946670532
2910,-1.2648794651031494
2911,-1.2986525297164917
2912,-0.9612102508544922
2913,-0.8931340575218201
2914,-0.8914390802383423
2915,-0.9937024712562561
2916,-1.188173532485962
2917,-0.9177932143211365
2918,-0.9950668215751648
2919,-0.8417786955833435
2920,-0.8724896907806396
2921,-0.4617915153503418
2922,-0.713379442691803
2923,-0.5662997364997864
2924,-0.539717435836792
2925,-0.6047505140304565
2926,-0.5915001034736633
2927,-0.634197473526001
2928,-0.7411998510360718
2929,-0.6856720447540283
2930,-0.49226030707359314
2931,-0.7751400470733643
2932,-0.48475849628448486
2933,-0.6825315952301025
2934,-0.7430793046951294
2935,-0.8970569372177124
2936,-0.9802154898643494
2937,-0.8047922849655151
2938,-0.9062209129333496
2939,-0.9486642479896545
2940,-0.9972211122512817
2941,-0.915743887424469
2942,-0.8999336361885071
2943,-0.8817368745803833
2944,-1.0089858770370483
2945,-0.844107449054718
2946,-0.7745475172996521
2947,-1.1276401281356812
2948,-0.9995437264442444
2949,-0.8653742074966431
2950,-0.8212125897407532
2951,-1.359492301940918
2952,-1.1347503662109375
2953,-1.0959620475769043
2954,-0.9836632013320923
2955,-1.0876966714859009
2956,-0.8247893452644348
2957,-0.6236112117767334
2958,-0.9988045692443848
2959,-0.8725163340568542
2960,-1.0193675756454468
2961,-0.7657361626625061
2962,-0.5527674555778503
2963,-0.718187689781189
2964,-0.49295303225517273
2965,-0.6516483426094055
2966,-0.538779079914093
2967,-0.5699939727783203
2968,-0.659013569355011
2969,-0.4447914659976959
2970,-0.6349896192550659
2971,-0.8776930570602417
2972,-0.6380199193954468
2973,-0.6401527523994446
2974,-0.7673100829124451
2975,-0.7943392992019653
2976,-0.9483480453491211
2977,-0.9254084825515747
2978,-1.1291236877441406
2979,-1.018103837966919
2980,-0.9719981551170349
2981,-0.7935582399368286
2982,-1.2522920370101929
2983,-1.0835853815078735
2984,-0.7114522457122803
2985,-1.1260051727294922
2986,-0.9457097053527832
2987,-1.238783836364746
2988,-1.2142608165740967
2989,-1.016464352607727
2990,-1.4347529411315918
2991,-0.8624518513679504
2992,-1.4120436906814575
2993,-0.7586466670036316
2994,-0.8107344508171082
2995,-0.9302187561988831
2996,-0.7655652165412903
2997,-1.2037651538848877
2998,-0.8633291125297546
2999,-1.0173059701919556
3000,-0.8751047849655151
3001,-0.6688576936721802
3002,-0.4795384109020233
3003,-0.4927421808242798
3004,-0.6420992612838745
3005,-0.641969621181488
3006,-0.541610836982727
3007,-0.8697607517242432
3008,-0.6751035451889038
3009,-0.7658458352088928
3010,-0.6414871215820312
3011,-0.6639528870582581
3012,-0.8299258351325989
3013,-0.5325405597686768
3014,-0.7399887442588806
3015,-0.7902018427848816
3016,-0.9222030639648438
3017,-0.7912836670875549
3018,-0.8066640496253967
3019,-0.6725363731384277
3020,-0.9558306336402893
3021,-0.7964267134666443
3022,-0.8992671966552734
3023,-0.9090501070022583
3024,-0.5015360713005066
3025,-1.076475739479065
3026,-0.8464343547821045
3027,-0.8734498620033264
3028,-1.5282204151153564
3029,-0.850487232208252
3030,-1.0974901914596558
3031,-0.9261354804039001
3032,-1.2380386590957642
3033,-0.9939765930175781
3034,-1.2320616245269775
3035,-1.1325972080230713
3036,-0.9985596537590027
3037,-0.8272761702537537
3038,-0.8988707065582275
3039,-0.5806106925010681
3040,-1.211125373840332
3041,-0.3654639720916748
3042,-0.7141283750534058
3043,-0.5639373064041138
3044,-0.5945602655410767
3045,-0.45722082257270813
3046,-0.6468428373336792
3047,-0.5398001670837402
3048,-0.5785183310508728
3049,-0.7214992046356201
3050,-0.7278833389282227
3051,-0.5567659735679626
3052,-0.6455318927764893
3053,-0.594279408454895
3054,-0.615973174571991
3055,-0.7353211641311646
3056,-0.7916545867919922
3057,-0.7174453735351562
3058,-0.8097370266914368
3059,-0.8383539915084839
3060,-1.1703318357467651
3061,-1.0753003358840942
3062,-1.1594173908233643
3063,-1.2051886320114136
3064,-1.0281639099121094
3065,-0.9443461298942566
3066,-0.7573214173316956
3067,-1.0242878198623657
3068,-1.0780143737792969
3069,-1.1864656209945679
3070,-1.0155301094055176
3071,-0.8734989762306213
3072,-0.9956621527671814
3073,-1.2101428508758545
3074,-0.9849036931991577
3075,-1.1532624959945679
3076,-1.0734368562698364
3077,-0.9983378052711487
3078,-0.969723105430603
3079,-0.8162912726402283
3080,-0.9765415191650391
3081,-0.4914153516292572
3082,-0.5735381245613098
3083,-0.609108567237854
3084,-0.3616648018360138
3085,-0.3918740749359131
3086,-0.46110302209854126
3087,-0.4862446188926697
3088,-0.6832709312438965
3089,-0.4586873948574066
3090,-0.7099366784095764
3091,-0.44226816296577454
3092,-0.5326427221298218
3093,-0.734739363193512
3094,-0.6193121075630188
3095,-0.6753136515617371
3096,-0.7329896688461304
3097,-1.0193893909454346
3098,-1.0155564546585083
3099,-1.0587350130081177
3100,-1.1797471046447754
3101,-0.922595202922821
3102,-1.3201388120651245
3103,-0.9551584124565125
3104,-1.3116804361343384
3105,-1.099511742591858
3106,-1.1528129577636719
3107,-1.4301717281341553
3108,-1.4148235321044922
3109,-1.2095820903778076
3110,-1.2307192087173462
3111,-1.335186243057251
3112,-1.1703450679779053
3113,-1.2737183570861816
3114,-1.1253294944763184
3115,-1.1005197763442993
3116,-1.1700888872146606
3117,-1.2097439765930176
3118,-1.0761865377426147
3119,-0.9672145843505859
3120,-1.076643466949463
3121,-0.5496660470962524
3122,-0.40787166357040405
3123,-0.7679855823516846
3124,-0.6967955827713013
3125,-0.624262273311615
3126,-0.6714773774147034
3127,-0.6282594203948975
3128,-0.5094011425971985
3129,-0.5160476565361023
3130,-0.6010385751724243
3131,-0.9101857542991638
3132,-0.9318530559539795
3133,-0.521486222743988
3134,-0.5834065675735474
3135,-0.8747473359107971
3136,-0.6942911744117737
3137,-0.46409082412719727
3138,-0.956584632396698
3139,-0.6196218132972717
3140,-0.9918038845062256
3141,-1.0434374809265137
3142,-0.9872092008590698
3143,-1.3099149465560913
3144,-1.2192957401275635
3145,-1.0859355926513672
3146,-0.9810898303985596
3147,-0.9411945939064026
3148,-0.9822713136672974
3149,-1.0310801267623901
3150,-1.0349329710006714
3151,-1.1226773262023926
3152,-0.8463621735572815
3153,-1.0501220226287842
3154,-1.2265310287475586
3155,-1.0337105989456177
3156,-0.5839123725891113
3157,-1.0608972311019897
3158,-1.0518909692764282
3159,-1.0397827625274658
3160,-0.9232460856437683
3161,-0.5826230049133301
3162,-0.5711351037025452
3163,-0.6687780022621155
3164,-0.8122696280479431
3165,-0.7731090784072876
3166,-0.5668716430664062
3167,-0.47125792503356934
3168,-0.584732174873352
3169,-0.5879393219947815
3170,-0.5301889181137085
3171,-0.5238020420074463
3172,-0.760326623916626
3173,-0.6232056617736816
3174,-0.6897684335708618
3175,-0.7183617949485779
3176,-0.5448858141899109
3177,-0.7073737978935242
3178,-0.6056197285652161
3179,-0.6012827157974243
3180,-0.6731220483779907
3181,-0.9874157905578613
3182,-0.7787929773330688
3183,-1.132169485092163
3184,-1.1682814359664917
3185,-0.9994332194328308
3186,-1.2255905866622925
3187,-1.258666753768921
3188,-1.202414870262146
3189,-1.137046217918396
3190,-1.1858954429626465
3191,-1.2471133470535278
3192,-1.1647297143936157
3193,-1.0425583124160767
3194,-0.8896860480308533
3195,-1.0532859563827515
3196,-0.8674479722976685
3197,-1.122846245765686
3198,-0.9724076986312866
3199,-1.0203309059143066
3200,-0.7181150317192078
3201,-0.41520437598228455
3202,-0.7938857078552246
3203,-0.4541361331939697
3204,-0.6718902587890625
3205,-0.5704675316810608
3206,-0.7362043857574463
3207,-0.6142874360084534
3208,-0.7561824917793274
3209,-0.5515295267105103
3210,-0.7040235996246338
3211,-0.46784940361976624
3212,-0.4428434371948242
3213,-0.6321259140968323
3214,-0.6507341861724854
3215,-0.5262549519538879
3216,-0.7754784226417542
3217,-0.6192780137062073
3218,-0.7397618293762207
3219,-0.660437822341919
3220,-0.9127637147903442
3221,-1.003347635269165
3222,-0.9005170464515686
3223,-0.7212715148925781
3224,-1.0240370035171509
3225,-1.0871632099151611
3226,-1.0984556674957275
3227,-1.0437307357788086
3228,-0.9118544459342957
3229,-1.1146916151046753
3230,-0.9096620082855225
3231,-0.9513018131256104
3232,-0.9047715663909912
3233,-0.892845094203949
3234,-0.9584090709686279
3235,-0.8164945840835571
3236,-0.6651225090026855
3237,-0.7961875796318054
3238,-0.8182684183120728
3239,-0.9266982674598694
3240,-0.8897401094436646
3241,-0.5511100888252258
3242,-0.5008702874183655
3243,-0.6000940799713135
3244,-0.3694847822189331
3245,-0.6119222640991211
3246,-0.6358808279037476
3247,-0.6194742321968079
3248,-0.7753587365150452
3249,-0.6374124884605408
3250,-0.5893524885177612
3251,-0.6279297471046448
3252,-0.5933517217636108
3253,-0.6893815398216248
3254,-0.3997349739074707
3255,-0.8050379753112793
3256,-0.9232788681983948
3257,-0.8929327130317688
3258,-0.8858525156974792
3259,-0.7982211112976074
3260,-0.5917795896530151
3261,-0.6429007649421692
3262,-0.9031689167022705
3263,-0.9457016587257385
3264,-1.1853164434432983
3265,-1.0468366146087646
3266,-1.106462836265564
3267,-1.3044507503509521
3268,-0.9499018788337708
3269,-1.0944870710372925
3270,-1.4483531713485718
3271,-1.1874315738677979
3272,-1.2503751516342163
3273,-0.9361488819122314
3274,-1.310536503791809
3275,-1.0194778442382812
3276,-0.9977771043777466
3277,-0.8561670780181885
3278,-0.774888277053833
3279,-0.7864226698875427
3280,-0.6943274736404419
3281,-0.4616644084453583
3282,-0.5218288898468018
3283,-0.6962023377418518
3284,-0.8263341784477234
3285,-0.5701772570610046
3286,-0.5292029976844788
3287,-0.6332175731658936
3288,-0.6556028723716736
3289,-0.5455297827720642
3290,-0.7453845143318176
3291,-0.6505704522132874
3292,-0.6871536374092102
3293,-0.5907546281814575
3294,-0.575627326965332
3295,-0.402387797832489
3296,-0.7711576819419861
3297,-0.6590617895126343
3298,-1.0896943807601929
3299,-0.8329716920852661
3300,-0.8062211275100708
3301,-0.9150654077529907
3302,-0.993246853351593
3303,-0.7215896248817444
3304,-1.075458288192749
3305,-1.0542113780975342
3306,-1.032431721687317
3307,-0.8676115870475769
3308,-0.9488123059272766
3309,-1.0836734771728516
3310,-0.7687453031539917
3311,-0.9200112819671631
3312,-1.2176135778427124
3313,-1.1479175090789795
3314,-0.9355981349945068
3315,-1.0621135234832764
3316,-0.7939585447311401
3317,-0.8436838388442993
3318,-0.7234960794448853
3319,-0.8049919605255127
3320,-0.8242148756980896
3321,-0.44850659370422363
3322,-0.4010295569896698
3323,-0.4676758050918579
3324,-0.4236826002597809
3325,-0.47842392325401306
3326,-0.7437229156494141
3327,-0.5448173880577087
3328,-0.6418481469154358
3329,-0.43365857005119324
3330,-0.43324312567710876
3331,-0.7214484214782715
3332,-0.5835833549499512
3333,-0.7629656195640564
3334,-0.7981774806976318
3335,-0.6920487880706787
3336,-0.6158726811408997
3337,-0.9531818628311157
3338,-0.8893677592277527
3339,-0.8329284191131592
3340,-0.8738102316856384
3341,-0.6896547079086304
3342,-0.8283066153526306
3343,-0.8643492460250854
3344,-0.9803780913352966
3345,-0.7534298300743103
3346,-0.5862579941749573
3347,-0.9316895008087158
3348,-0.9683710932731628
3349,-1.2361279726028442
3350,-0.9465583562850952
3351,-0.7574918270111084
3352,-0.6163654923439026
3353,-0.9722319841384888
3354,-1.1937133073806763
3355,-1.234192967414856
3356,-1.085386037826538
3357,-0.849952220916748
3358,-0.8286154270172119
3359,-0.6067754626274109
3360,-0.7379204034805298
3361,-0.54377681016922
3362,-0.5970485210418701
3363,-0.4679275453090668
3364,-0.8982480764389038
3365,-0.4228993058204651
3366,-0.44756802916526794
3367,-0.6442638635635376
3368,-0.6329517364501953
3369,-0.5839589834213257
3370,-0.7397879958152771
3371,-0.6743606925010681
3372,-0.8536266088485718
3373,-0.545292317867279
3374,-0.7754965424537659
3375,-0.47433236241340637
3376,-0.5755433440208435
3377,-0.8270058631896973
3378,-0.8308707475662231
3379,-0.9289109110832214
3380,-0.8095589280128479
3381,-0.782055675983429
3382,-0.4086098372936249
3383,-0.634650707244873
3384,-0.622114896774292
3385,-0.6273946762084961
3386,-1.0751796960830688
3387,-0.6971800327301025
3388,-1.1045864820480347
3389,-1.50384521484375
3390,-1.1221835613250732
3391,-1.0269733667373657
3392,-1.0728861093521118
3393,-0.73473060131073
3394,-0.8449380397796631
3395,-1.0995591878890991
3396,-1.0077656507492065
3397,-1.229885220527649
3398,-0.9572104215621948
3399,-0.9920557141304016
3400,-0.7801525592803955
3401,-0.5748189687728882
3402,-0.6715598702430725
3403,-0.4745902419090271
3404,-0.45408371090888977
3405,-0.30470579862594604
3406,-0.5301070213317871
3407,-0.28821131587028503
3408,-0.5771176815032959
3409,-0.5796391367912292
3410,-0.5592784881591797
3411,-0.9356740713119507
3412,-0.49617916345596313
3413,-0.6362398862838745
3414,-0.8191878795623779
3415,-0.7327002286911011
3416,-0.44909146428108215
3417,-0.7989537715911865
3418,-0.32894089818000793
3419,-0.741912841796875
3420,-0.8566534519195557
3421,-0.7496700882911682
3422,-0.7802501320838928
3423,-0.765556812286377
3424,-1.0503884553909302
3425,-0.8258108496665955
3426,-1.0414608716964722
3427,-0.7955280542373657
3428,-1.3142948150634766
3429,-1.2328418493270874
3430,-1.1120429039001465
3431,-1.1132928133010864
3432,-0.9282032251358032
3433,-0.918678879737854
3434,-1.0460104942321777
3435,-1.2511006593704224
3436,-0.8273023962974548
3437,-0.7649304270744324
3438,-0.9309914708137512
3439,-0.7791285514831543
3440,-0.9563957452774048
3441,-0.696407675743103
3442,-0.6813822984695435
3443,-0.45850691199302673
3444,-0.6386980414390564
3445,-0.7164133787155151
3446,-0.5873483419418335
3447,-0.7101473808288574
3448,-0.38056182861328125
3449,-0.8495418429374695
3450,-0.7268926501274109
3451,-0.6427997350692749
3452,-0.6296694278717041
3453,-0.887589693069458
3454,-0.860418975353241
3455,-0.6436616778373718
3456,-0.7899854779243469
3457,-0.521699070930481
3458,-0.8567188382148743
3459,-0.9174768924713135
3460,-0.6405797004699707
3461,-0.9350274205207825
3462,-0.8355573415756226
3463,-0.7149085402488708
3464,-1.0321307182312012
3465,-0.7001462578773499
3466,-1.2108887434005737
3467,-1.124645471572876
3468,-0.6295328736305237
3469,-0.7144896388053894
3470,-0.7959170937538147
3471,-0.8270793557167053
3472,-0.5
3473,-0.6623132824897766
3474,-0.5006497502326965
3475,-0.7752241492271423
3476,-0.6345669627189636
3477,-0.5558021068572998
3478,-0.5514348149299622
3479,-0.6706671714782715
3480,-0.8082535862922668
3481,-0.6546045541763306
3482,-0.6428942084312439
3483,-0.3446624279022217
3484,-0.614895761013031
3485,-0.8821784257888794
3486,-0.9191662073135376
3487,-0.8368866443634033
3488,-1.0797442197799683
3489,-1.0006976127624512
3490,-1.098968267440796
3491,-0.9689578413963318
3492,-0.7483302354812622
3493,-1.2332018613815308
3494,-0.798083484172821
3495,-1.090136170387268
3496,-1.0672986507415771
3497,-0.8448354005813599
3498,-1.1152069568634033
3499,-1.0300370454788208
3500,-0.9874424934387207
3501,-1.1950830221176147
3502,-0.6143391132354736
3503,-0.9485873579978943
3504,-1.0727360248565674
3505,-0.6244359612464905
3506,-0.7291633486747742
3507,-0.8735421895980835
3508,-0.5668158531188965
3509,-1.055248737335205
3510,-1.0266019105911255
3511,-0.7871740460395813
3512,-0.9760028123855591
3513,-0.40144583582878113
3514,-0.793931782245636
3515,-0.6598445773124695
3516,-0.5924819111824036
3517,-0.6255100965499878
3518,-0.6693803071975708
3519,-0.7201769948005676
3520,-0.6851588487625122
3521,-0.693755567073822
3522,-0.8218022584915161
3523,-0.7028214335441589
3524,-0.8691990375518799
3525,-0.8903122544288635
3526,-0.7053232789039612
3527,-0.8256354928016663
